text,label
Thích các diễn viên trong phim. Có thêm Minh Dự nữa thì hay. Mong có thật nhiều tập.,4
,
,
,
,
,
,
Quá vui và chính xác.  Đúng y chang với câu ‘tam sao thất bổn’,4
,
,
,
,
,
,
,
Phim hay quá chú Thành ơi^^Hy vọng chú sẽ ra nhiều phim hay ntn ạ!,4
,
hay quá chú Xìn ơi!!!!,4
,
Hay quá chú ơi.,4
,
,
,
,
,
,
,
Phim Tào lao,1
,
,
,
,
,
,
"Phim hay quá ạ, hóng tập 2 của chú ạ",4
,
,
Trấn Thành Tuyệt Vời .,4
Luyên tha luyên thuyên,2
Hay anh ơi thích anh,4
Hay quá chú xìn ơi .Chúc chú nhìu sức khỏe,4
,
,
,
,
,
,
Mới vào cười muốn rớt cái hàm răng 😂,4
,
Coi cười suốt hì hì,4
,
"Quảng cáo quá nhiều, coi mất hứng thực sự",2
,
,
,
,
,
,
,
,
,
,
,
,
Hay quá chú Xìn ơi mong là tập 2 ra sớm ❤️,4
,
,
,
,
,
,
,
,
,
,
,
,
hay quá chú thành ơi,4
,
Quá hay luôn chú ơi <3,4
,
,
trời ơi mê quá mê,4
,
Xem cười đã luôn,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim toàn diễn viên hay nhưng nội dung thì quá nhạt và quá cũ…,2
,
,
,
,
,
,
,
,
,
,
,
,
"Vừa hài vừa sâu sắc, phim này rất đáng để mong chờ trong dịp tết😋😋",4
,
,
,
,
,
,
,
,
,
Từ đầu đến cuối chổ nào củng hay,4
,
,
,
,
"Mới vô đã thấy hài rồi, phim Trấn Thành rất hợp với gu của tui, dàn diễn viên xuất sắc, có Lê Giang là tui thĩch rồi, phim như vậy làm cả trăm tập cũng hay nữa. 👍👍👍👍👍",5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Hay quá đi à chú ơi,4
,
,
,
,
,
,
Bộ phim này hay quá...Chị đăng ký cho em 4 số máy luôn,4
Hài ko nhặt được mồm 🤣😁😜,4
A Thành làm cái gì cũng chất lượng 👍,4
"Phải công nhận trấn Thành quá đẳng cấp, coi giống phim điện ảnh luôn, đang cày view cho thần tượng nè, TT mãi đỉnh. Mê a quá Thành ơi!!!!!",4
,
,
,
,
,
,
,
,
,
,
,
,
Cười nội thương luôn,4
,
Ôi xuất sắc quá a xìn ơi,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim anh Thành chỉ có thể diễn tả bằng 2 từ Tuyệt Vời,4
,
Có ai xem lại lần thứ 5 giống tui ko.Mê quá ah xem...ko biết chán,5
Hêhhe hay qua cuối đau cái bụng chay nước mắt ….. Hồng tập 2 khi ra vậy A Xin,4
,
"Phim cười dui muốn xĩu , chú Thành luôn chỉnh chu trong từng sản phẩm quá chất lượng",4
Tuyệt vời lắm a ơi,4
Thích cái cách quay với màu phim của chú Trấn Thành quá đii:3,4
,
,
Vui quá luôn TT tuyệt vời ngàn đời mãi yêu em 👌,4
Phim hay lắm anh Thành ơi. Lần nào coi cũng sản phẩm của anh em đều coi cùng mẹ,4
,
,
,
,
,
,
,
"Thấy cmt khen quá trời mà ko biết ai thấy giống mình ko. Mình công nhận là sản phẩm của Trấn Thành luôn được đầu tư, chỉn chu về hình ảnh. Nhưng video này ko biết nên cười vào đoạn nào luôn ấy 😂 Miếng hài của Trấn Thành cực kì dễ đoán. Mình có thể đoán được tình tiết nội dung luôn. Và xem có cảm giác diễn hơi lố ấy. Xin lỗi vì phải nói thật như thế, dù sao mình cũng thấy rất ngưỡng mộ Trấn Thành vì sự đầu tư và tâm huyết của anh ấy. Nhưng với dự án thì cảm thấy thực sự thất vọng ạ.",2
,
,
Cười đau bụng lun kkk,4
Phim quá hay luôn idol của em,4
,
,
,
,
"nội dung cũ, mảng miếng hài nhảm nhí, không nhân văn, tình tiết dễ đoán,  giới thiệu nhân vật không hay, quá nhiều nhân vật trong một tập, không hấp dẫn như những lần trước hay như Bố Già.",2
"Phim cười rất tự nhiên, chỉn chu cả hình ảnh lẫn câu chuyện, hơn hẳn dăm cái hài nhảm. Phim của chú Trấn Thành rất tuyệt vời",4
Dễ thương quá!,4
,
,
Phim quay đẹp quá ạ 😍,4
,
Cười mỏi miệng,4
Phim dễ thuơng 😂😂😂,4
"Trấn Thành hay quá. Trấn thành rất tôn trọng khán giả, nên hài rất chỉn chu. Luôn ủng hộ. Chúc Trấn thành thành công với nhiều dự án tiếp theo 😘😘😘😘😘😘",4
quảng cáo nhiều quá,2
,
,
,
,
,
,
,
Mình ko thích,1
,
,
Xem phim mà cười không ngớt,5
,
"Phim rất hay nhé, yêu quá luôn 👍👍👍❤❤❤",4
,
"Cuộc đời này, nếu chúng ta đã ko làm đc gì cho nhau, thì xin đừng nói ra những lời làm tổn thương nhau. Chỉ là 1 lời nói thôi, đôi khi cũng có thể giết chết 1 người. Bộ phim quá hay, thật sự ý nghĩa a Thành ơi",5
,
,
,
Tui cười ra nước mắt lun🤣,4
,
,
,
,
,
,
,
,
,
Hẻm cụt mang hơi thở của Bố Già( Cá nhân mình thấy vây) Nhưng vẫn rất hay nha,4
Phim hay quá,4
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim hay nhưng quảng cáo nhiều quá,3
,
,
,
,
Nghe câu chuyện mà tỷ lệ tử vong 80% 😂... cười muốn lộn ruột!,
,
,
"Phim hay, chỉn chu, hài nhưng không kém phần ý nghĩa và sâu sắc. Love it!",4
Phim hay nhứt nách á . Đúng là a Thành làm phim chỉnh chu thật sự âm thanh e nghe thích vô cùng nhưng đặc biệt là con vịt a tìm ở đâu ra mà nó dạn quá đi dễ thương,4
,
,
,
,
Phim hẻm cụt quá đẳng cấp xem mà rất thích luôn rất hay,5
Chán không có gì làm nằm xem phim này của anh Thành hấp dẫn không muốn ngủ luôn ạ🥰❤,4
,
,
Phim xàm quá không ra gì,1
,
Mới xem 30 giây là buồn cười rồi..chị bán thịt .mua đi chú..ko mua chi..đi đến chú lau xe..vô khịa..xe cũ lau hoài hen🤣,4
"Công nhận phim hay thiệtttt. Trấn Thành làm lúc nào cũng đỉnh đầu tư quá xịn,hayyy sống động rất gần gũi và đời thường",4
Quá tuyệt vời luôn ạ hay quá,4
Phim hài nhưng k kém phần sâu sắc. Hay,4
,
,
,
,
,
,
,
,
,
,
Đời rất đời và thật rất thật . Thâm thuý coi mà thấm . Cái nào cần cười sẽ cười cái nào suy nghĩ là sẽ suy nghĩ . 1 thành 10 mà 10 là thành 100.,1
,
,
,
,
,
,
,
,
,
,
,
Vớ vẩn hết sức,1
,
,
"Phim hay quá xem mà cười 🤣 không nhịn được cười , mọi người diễn quá đĩnh 👍❤️❤️❤️❤️❤️❤️",4
,
,
,
,
Quá thất vọng. không hay bằng các phim trước,1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
phim hay cười muốn rụng rốn luôn.hj cảm ơn anh,4
,
,
,
,
Haha. Haha hài quá a Thành ơi. Cười banh lỗ đít Luôn,4
,
,
,
,
,
"Đỉnh quáaaaa,e coi mà cừi tắt thở😂Ra típ đi ad",4
,
,
,
,
,
,
,
,4
Đúng là hài nhảm,1
Cười muốn xỉu,4
Hài thiệt á mn ơi kkkkk,
đỉnh của chóp🎆🎇🎇,4
Xuất sắc quá anh thành ơi,4
Phim hay quá trấn thành cười sặc cơm dàn diễn viên quá hây,4
Quá hay cho 1 danh hài...đẵng cấp là mãi mãi😍😍,4
Phim hay quá xá hay 👍,4
,
,
Phim cũng hay nhưng quảng cáo quá nhiều xuất hiện dày dặc luôn  😳,3
,
,
,
,
,
"Phim của a luôn chất lượng, tỉ mỉ đến từng chi tiết nhỏ, những người ở rất xa cũng vào khung hình nhìn rất tự nhiên",4
"sau khi xem xong. tôi có chút ý kiến đóng góp về phim ngắn. Nội dung khá chân thật, gần gũi với khu dân cư đông đúc ở Sài Gòn. Nhưng sau khi xem xong, tôi không đọng lại được gì ngoài vẻ mặt đơ như cây cơ. Vì không hiểu là nó có gì ý nghĩa và hay ở chỗ nào. Sản phẩm tốt, nhưng để chạm vào nhiều thành phần tầng lớp thì chưa hẳn là hoàn thiện.  Tôi vẫn đâm đắc phim ngắn bố già. Nó chạm đến trái tim của tôi và của rất nhiều người xung quanh tôi.",4
Hay qua troi cuoi mún xỉu chúc mừng sự thanh cong nay của A Xìn nha,
Phim rất là hay quá luôn. cảm ơn đoàn làm phim nhất là anh xin trân thành,4
Diễn hơi lố. Hơi nhố nhăng.,1
Tuy chỉ nội dung như vậy nhưng rất hay những tiểu tiết rất chi li và hấp dẫn,4
,
,
,
,
,
,
,
,
Hóng tập 2 quá a Xìn ạ,
,
,
,
Hay quá chú xìn ơi hóng tập 2 <3,4
Chẳng có gì đặc sắc. Sử dụng quá nhiều ngôn ngữ tục tĩu .,4
"Phim hay ghê 😂😃😃, coi mà cười lộn ruột 😆😆 luôn. Chúc anh Thành làm những video như thế này nữa :))",3
Xuất sắc quá 🥰🥰🥰🥰,5
Phim hay quá❤️ và rất thực tế👍,4
"Quá tuyệt vời, đúng chuẩn phim hài chất Trấn Thành. Thanks bạn.",4
"Hay, nhưng mà khúc chị Nhã thấy chồng bị đánh đổ máu thì phải cuống lên, gọi cấp cứu mới hợp lý, còn khúc mọi người vỡ lẽ ra chuyện nên diễn ra ở phường. Mà do tập đầu hay sao mình thấy mọi người diễn chưa tự nhiên lắm. Chỉ là ý kiến riêng của em em vẫn luôn ủng hộ anh Thành",4
Phim rất hay vui nhộn,4
"Chán quá, phim nào cũng giống phim nào, mọi tình tiết đều đoán được luôn trời",1
Nghe câu chuyện mà tỉ lệ tử vong  80%  🤣🤣🤣🤣🤣🤣🤣🤣,
Phim của a cảm giác rất gần gũi và chân thật... Ngôn từ rất đời...👌👌👌,
Hay quá trấn Thành,4
"Coi 44p 7c quảng cáo, ko tua được :)))",3
Hay quá và ý nghĩa quá,4
,
,
,
,
Phim quá hay,4
,
,
Hài hay quá,4
,
,
,
,
,
"Phim Trấn Thành luôn thật nhất, còn những phim hành động của các danh hài khác xem cứ xàm sao á,",4
"Quá hay, vui.",4
Không quan tâm thị phi phim hay là ủng hộ,4
Vừa hay và lại vừa hài hihi,4
Anh Thành mãi đỉnh . Luôn ủng hộ a 🥰,4
cười đau ruột,4
Phim hay quá à,4
,
,
,
,
,
,
,
,
,
,
Coi cười đau bụng🥴,4
,
,
,
,
"Phim hay quá trời , cười mún lột ruột",4
,
,
,
,
,
,
Thông điệp rất hay,4
,
,
,
,
,
,
Sao mình xem thấy k vui nhỉ,1
,
,
,
Hài coi cả 100 lần cũng không thấy chán.,4
,
,
,
,
,
,
Quảng cáo quá nhiều,3
,
hài và đời trên cả tuyệt vời,4
"Diễn viên quần chúng đóng xuất sắc, giống như những người đi trong hẻm ngoài ohm thật sự. Không như những phim VN vai diễn quần chúng cà lơ phất phơ cho có.",5
,
Tuyệt vời quá Trấn thành ơi 👍👍👍👍👍,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim anh thành  luôn luôn hay ❤️,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"6 Phút 28 Giây cho 1 cảnh ONE-SHOT thì biết là nó cực thế nào rồi ý từ Diễn Viên Chính tới Phụ - từ Lời Thoại cho đến Tình Huống rồi bao nhiêu là thứ , Rất nể phục cha nội này ......... Tôi nhớ là trong chương trình Rap Việt số gần nhất Ổng có nói 1 câu là : "" Ai - Bất cứ Ai trên cái thế giới này đều có cái Tốt Đẹp và cái Xấu của riêng bản thân họ . Một ai đó mà Ta chỉ nhìn thấy cái Tốt Đẹp của Họ thì chẳng qua là ta chưa nhìn thấy cái xấu của Họ thôi ""  . Vâng Đúng ! Rất Đúng !!! nhưng với Tôi Khi nói về nhận xét riêng của mình với A.xìn thì nếu ko quá khắt khe hãy bỏ qua những tiểu tiết và cảm xúc nhất thời thì tới hiện tại Tôi chưa thấy Xìn thật sự làm nên 1 điều gì thật sự là xấu xa . Với Tôi Cha nội đó thật sự là 1 con người sống với cảm xúc Thật của chính mình trong cuộc sống - làm việc với tinh thần luôn luôn Cầu Tiến - Tìm ra cái mới trong mỗi ngành nghề anh ta làm và phát triển nó theo cái cách của chính Anh ta  - Khi đã quyết định làm 1 sản phẩm từ tiểu phẩm cho tới Phim ảnh thì mọi thứ không phải là Liều ăn nhiều mà trong đó đã có sự tính toán cho mọi bước - và Tôi thấy được sau bao nhiêu năm từ lúc khởi nghiệp là những tiểu phẩm trên SCTV1 cùng Thu Trang & Tiến Luật thì chữ "" NHÂN "" luôn ở bên trong Ổng . Với Tôi tới thời điểm hiện tại trong giới showwbiz thì Cha này thật sự là 1 Art Master  . Hi vọng là sẽ không nhìn thấy cái Xấu của Ổng sớm : )) ít nhất là trong thời gian tới . :DKeep Fighting Xìn !!!",3
,
Coi cười muốn tức cả bụng,4
K nhịn cười được 😁😁😁😁,4
"Cái màu film đẹp quá anh Thành ơi, phim xuất sắc anh ơi",5
Phim quá hay. Ý nghĩa hay không thì chưa biết nhưng rất hay và rất hài lòng ❤️,5
,
"Đánh giá cá nhân: nội dung không có gì đặc sắc, diễn suất Cứu lại. Ok fine.",2
,
,
,
,
,
Phim hay quá,4
"Cá nhân mình thấy TT gánh còng lưng, thoại nhiều hầu như là gánh tất cả phân cảnh",4
,
,
,
,
Tẩy chay k xem,2
"Chỉ biết có a Trấn Thành thì đều tuyệt vời, em đều ủng hộ ❤️❤️",4
,
,
Hay ạ. Luôn ủng hộ a Xìn.,4
,
,
,
,
,
,
,
,
,
"Phân tích khi mới xem dc 10 phút đầu,trấn thành đại diện cho giới nghệ sỉ,giang đại diện cho mụ hằng,cô bán bánh cam chính là quỳnh như,từ đầu câu chuyện nó đã thể hiện bà giang là người ngang ngược và để ý tới phút thứ 9 thì lòi ra hình ảnh bả là con mụ hằn.g nổ mê ciu,con vịt thể hiện cho cái sự nhiều chuyện ồn ào nói không ai khác chính là cái miệng độc địa của thế gian,tới đoạn trấn thành đốt phong long và múa điệu múa cô hồn của mụ nổ thì từ khúc này mới thấy nghệ sĩ người ta không có chửi cũng chả nói nhiều chỉ mang hình ảnh mườn tượt đem lên khịa thôi. Thật là tinh tế để mình xem tiếp rồi phân tích ok",4
,
xem mà đọc được kịch bản hết chơn rồi chán,2
,
Quá duyên dáng ❤️ triệu view,4
,
"Rất thích các sản phẩm của Trấn Thành, các bộ phim rất hay và ý nghĩa .Chúc mừng chú Trấn Thành(Xìn) ạ❤❤",4
Phim hay quá chú Xìn ơi,4
,
,
Hay nhưng Quá nhiều quảng cái,4
,
,
,
,
Cười muốn rớt hàm luôn á,4
Phim quá hayyyy 😂😂😂😂😂,4
,
,
,
Thêm một phim thành công.không làm người xem thất vọng. chúc mừng ê kíp làm phim .chúc mừng Trấn Thành 🎉🎉🎉,4
Phim hay và hài hước ..xem cười muốn bể bụng,4
,
,
Phim hay chúc mừng a thành,4
,
Phim hay quá 👏🏻👏🏻,4
,
,
,
,
,
,
,
,
,
,
Phim hay quá chú ơi 💯,4
Hay quá 👍👍👍👍👍🌹❤️🌹❤️🌹❤️🌹. Cám ơn Trấn Thành ❤️❤️❤️❤️🌹🌹🌹🌹👍👍👍👍👍👍,4
,
,
,
,
,
,
,
"Xuất sắc! Hay! Những miếng hài duyên dáng, xem nó rất là đời thường. Các diễn viên, mỗi người một nét duyên! Phút cuối là Lộ Lộ xuất hiện! Hóng xem tập 2!",5
,
,
,
,
,
"Em thấy bộ phim rất hay,  hài hước, thực tế, có chiều sâu và có bài học ý nghĩa. Cảm ơn anh Trấn Thành và đoàn phim!!",4
,
,
,
,
,
,
,
,
,
,
,
Phim bố già thành công nên phim này cũng lấy bố cảnh xưa xưa quay luôn,4
Hay quá anh Thành ơi,4
,
,
,
"Hài hay quá, cười xỉu😂",4
Qá hay...hài ra hài ...tình cảm ra tc xem bánh cuốn thật sự Bố Già ạ ❤,4
Chúc mừng trấn thành  phim hay tuyệt đỉnh,4
,
,
Cười sảng luôn,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Cười muốn sảng🤣,4
Coi cười muốn nội thương,4
,
,
,
,
,
"Trời ơi mắc cười khủng khiếp , câu nào cũng cười hết mới vô xem cười muốn chớt,đang nói ngay khúc tập tạ cái nói hôi nách,phim hay quá đỉnh luôn",4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim hay hài hước 😀😃,4
"Xem giả trân, hic. Nó hơi hướng kịch quá nên khi vào phim sẽ gây nhảm",1
,
,
,
,
"Phim A Xìn thật sự rất hay, lôi cuốn ng xem, mong chờ tập mới ạ",4
"Phim quá hay luôn, rất thích xem phim bối cảnh như này, Chúc mừng Trấn Thành có thêm một sản phẩm chất lượng",4
,
,
,
,
,
Anh Trấn Thành Làm phim nào cũng hay,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim hay mà bà nhã diễn chán,4
,
,
Hài và hay nữa a xìn ơi,4
,
,
,
,
"quảng cáo nhiều kinh khủng mà không bỏ qua đc vậy, có ai giống mình không",3
,
,
,
Cái xóm nhiều chuyện muốn xỉu. Coi cười vui nhưng lại lồng vào bài học cho người xem. Rất thích thể loại phim xóm xóm như thế này. Diễn viên thì không có gì để chê cả! Ai như thế nào không biết còn mình thì rất thích luôn. Hóng tập 2 quá!,4
Cười muốn rớt hàm kkk,4
,
,
,
,
"Chất xám A Xìn quá khủng khiếp, mới tập 1 mà hài ra nước mắt, thể hiện rõ nắt hiện thực xã hội Việt cũng như bản thân cá nhân mỗi ta trong đó. A Xìn mãi đỉnh.",4
Phim rất tuyệt vời chúc a và ekip giữ vững phong độ này . 1 số rất chỉn chu và đầy tâm huyết. Cảm ơn a và ekip rất nhiều,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"Hay quá ,Trấn Thành ơi ,phim cuốn từ đầu …, vui và hay quá !!!",4
,
,
Coi 3 lần rồi vẫn cười sặc,4
Cười đau bụng .. hay quá a Thành ơi ..!!! Mới tập 1 mà hấp dẫn quá .❤️❤️ Triệu like,4
,
,
,
,
Phim hay quá mất cười ghê🤣😂🙂,4
,
"Phim đúng chuẩn ra rạp bắp bơ coca-cola luôn mà được xem free trong không khí cân Tết đúng là nôn về quê thật, thích các tác phẩm phim Hài của A Xìn là mang lại tiếng cười toàn tập sau đó là nước mắt và bài học ở đoạn cuối rất ý nghĩa và dễ đi vào lòng người. Chúc mừng A Xìn với bộ phim chỉnh chu xuất sắc.Ai ai cung đón chờ tập 2😊😊",4
"Ko hay lắm, phim nói nhiều, tập trung nghe hơi chán",1
,
phim rất hay mong tập tiếp theo,4
,
,
,
,
,
Phim tuyệt quá anh ơi. Nhìn Quốc Khánh như Quỳnh Như 😂😂,4
,
Hài nhạt và xàm quá.,1
,
,
,
,
Phim của chú Trấn Thành khi nào cũng tuyệt vời lắm ạ,4
Chỉ mới tập một nhưng thực sự cảm nhận được sự chỉnh chu đến từng chi tiết của Trấn Thành. Theo dõi rất nhiều phim của anh và chưa phim nào làm mình thất vọng. Lời thoại của từng nhân vật đều tạo nên tiếng cười tự nhiên đồng thời cũng phản ánh nhiều khía cạnh chân thật của cuộc sống. Chúc mừng A Xìn,4
,
,
,
Hay tuyệt vời,4
,
,
Hay quá hóng,4
Trấn Thành bị Lê Giang hành nên ổng hành lại Lê Dương Bảo Lâm.mà xui cho Lê Dương Bảo Lâm thề bị nha chu nếu nhiều chuyện đi nói cho người khác biết nên ổng chỉ nhắn tin chớ ko ông kia trở thành nạn nhân của Lê Dương Bảo Lâm nữa kkk,4
Rất hay ạ ❤️,4
,
Phim vui quá 😂😂 cười rộng họng luôn😂😂,
,
,
Cười nội thương 🤣🤣,4
,
,
,
,
,
,
Tuyệt vời ❤️,4
,
Phim rất hay nhưng diễn viên nữ diễn còn thiếu cảm xúc chưa bật lên được ý nghĩa lời nói. Mong chị học hỏi và làm tốt thêm các vai diễn tiếp theo !!!!,3
Cười mún rớt răng,4
,
,
,
,
Lại một siêu phẩm…Hay quá đi A xìn ơi 👏👏👏,4
,
phim thì hay có tới khuc ld bao lam là t thấy  nhảm,1
Phim hay quá chú,4
,
,
,
Phim hay như phim rạp,4
,
,
,
,
Chúc chú thành thành công trong nữa phim khác nữa 🥰,4
hay quá chú ơi uwu,4
,
,
,
,
Đỉnh thật sự ạ 1 bộ phim có bi có hài . Con xem mà vừa cười vừa khóc luôn á chú xìn 🥰 dù ai ns gì đi nữa mãi ủng hộ Chú🥰🥰❤️,4
,
Cười ko nhặt được mồm 😆😆😆😆,4
phim hay lắm anh thành ơi mong anh lên top one nhé anh cuối năm nay là phải phải gặt hái thành công nha anh,4
,
,
Con cười đau bụng luôn,4
Hay quá Chú Trấn Thành ơi,4
Quá tuyệt vời luôn anh Thành.chúc mừng ekip,4
,
,
,
,
,
Phim hay quá Chú ơi 👏 😆,4
,
,
Phim quá hay anh ơi,4
Quá nhiều quảng cáo. Cứ chừng 5p là quảng cáo,2
"Cảm ơn chú Thành vì sản phẩm hài Tết khá chỉn chu như vậy nhưng con xin phép góp ý, script này khá cũ và khi xem đến đoạn giữa con cũng đã đoán được câu chuyện và lí do của 2 vợ chồng và đoán được nghề nghiệp của họ. Thật sự kịch bản lần này không thu hút và đã thấy rất nhiều trước đây rồi, sản phẩm chỉn chu nhưng không thu hút và không có cảm tình. Con xin cảm ơn",2
,
,
,
,
,
,
,
Phim hay quá  cười chất chết thành ơi,4
,
"Dương lâm diễn lố gianh ca nói đúng,TT cũng hơi lố ,ko hay",1
Phim hay lắm cảm ơn anh Thành và ekip ạ!,4
,
,
,
,
Phim vui mà ý nghĩa nhân văn quá,4
,
,
,
,
,
,
"phim đợt này củng thường, không đến mức xuất sắc.",3
Qua hay anh Xìn ơi,4
"Khúc kết dv nữ chưa đạt, cảm giác không thật, hơi gấp",2
,
,
,
,
,
,
,
"Phim hay, nhiều tiếng cười nhưng đang xem 4 5 cái quảng cáo xem mất hứng quá",2
,
,
,
,
,
,
,
,
,
,
Phim chú Thành là mê lắm,4
,
,
suất xắc quá A Xìn ơi....,4
,
,
,
,
Phim xàm.phim k ra phim hài k ra hài,1
,
,
Top 1 tab thịnh hành rồi chú ơi hay quá🥰,4
Chú Thành làm phim hay quá ạ !!!,4
"Phim quá hay , Trấn Thành làm phim vui nhộn dễ thương hehe",4
,
,
,
,
Chúc Mừng Trấn Thành phải công nhập cả ekip rất xuất sắc cảm ơn Trấn Thành và cả ekip đã làm ra những sản phẩm đáng xem đáng suy ngẫm như này ..,4
,
,
Ai nói phim hay mình có thử xem nhưng cười không nổi.,3
,
Phim của anh Trấn Thành bộ nào cũng rất chỉn chu và rất ý nghĩa . Anh đa tài và rất thông minh  👍👍❤️,4
A thành mãi đỉnh❤️❤️em để ý thấy anh dùng điệu nhảy của bà phương hằng thì phải😂😂,4
,
,
,
quảng cáo hơi nhiều thì phải,3
"Cuộc sống đang mệt mỏi, chỉ ráng cố gắng nhịn, gắng gượng để vượt qua. Nhưng mọi thứ nó cứ làm cho hụt hẫng tinh thần và mất sức sống. Cảm thấy nặng trĩu, và cố gắng luôn tỏ ra mình rất ổn. Ước gì ngoại còn sống để mình ko phải rơi vào bước đường này. Nhiều khi muốn chết cho xong. Đang buồn lắm luôn . Vậy mà vô xem hài của Trấn Thành thấy vui quá. Coi xong nó sảng khoái, vực dậy được tinh thần. Cám ơn anh nhiều lắm.",4
,
"Quá hay, rất hiểu câu chuyện và thông điệp của anh Trấn Thành",4
Hay quá chú ơii,4
,
,
,
,
,
,
,
,
phim nhảm vãi,1
,
,
,
,
"Mỗi lần Tết đến, con thấy chú Trấn Thành lúc nào cũng ra phim mới hết.Chúc mừng chú trên top 1 trending nha. Web drama đậm chất của Trấn Thành, mọi thứ từng ly từng tý….. rất ngưỡng mộ. Bộ phim cũng hài lắm luôn, coi mà cười xỉu.Mong Trấn Thành sẽ làm thêm tập 2.Xin lỗi chú vì con không coi đc livestream vì chú live lúc đó con tắt máy tính rồi.Phim chú Thành gần gũi, dàn diễn viên toàn những nhân vật GÂY CƯỜI cho khán giả thuiii.",5
Hay quá a thành ơi.,4
"coi phim của Trấn Thành chỉ cười đau bụng thôi,  quá hài hước, chỉnh chuuuuu<3",4
Rất thích a thành diễn nét rất hài cucng có bi dàn diễn viên cucng rất hợp và hay luôn ủng hộ a,4
,
,
,
Phim hay quá chú Trấn Thành ơi 🥰🥰,4
,
Mình luôn ủng hộ phim của Trấn Thành. Cám ơn TT đã ra nhiều phim hay và chất lượng thế này. ❤️,4
,
,
Coi cười bể bụng 😂🤣,4
"Quá hay , phim cực nét , chân thật về đời sống Sài Gòn anh ạ , repecst 😍",4
,
,
,
,
Hay quá cười đau bụng  người nào diễn cũng hay❤️❤️❤️❤️❤️❤️❤️❤️❤️👍,4
"Phim của Trấn Thành coi rất ý nghĩa. Từ tình huống đến lời thoại. ""Đàn bà hay đàn bò...""kaka... Con diễn xuất của các diễn viên thì quá nhập vai. Quá đỉnh",4
,
Hay quá cười mà muốn đau hàm sai 🤣,4
Phim qua vui và hay,4
Phim của chú rất hay ♥️♥️♥️😘😘,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"Đỉnh caooo, hay quá",4
,
,
,
,
,
,
Thấy hay hơn cả phim bố già,4
,
"Thật sự là cười lộn ruột khi coi, cám ơn anh Trấn Thành và ekip đã mang đến những ""liều thuốc bổ"" ngày Tết. Chúc anh Trấn Thành và ekip luôn an lạc ak 😊",4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim rất hay và nhân văn . Cảm ơn trấn thành rất nhiều,4
,
,
,
Mặt của trận thanh nhìn giống y như nghe si bao quốc rất hay chúc mừng,4
,
,
,
"Hay quá anh Thành ơi, em xem thấy có cảm giác như xem Bố Già Phần 3 vậy á (Giống cuộc phiêu lưu của Bố Già Ngoại Truyện quá) phần này ra rạp thì em nghĩ thắng lớn nữa, em hâm mộ anh từ Hài kịch, và đến phim Bố Già em muốn rớt nước mắt luôn, ko ngờ anh diễn hay và cảm xúc chân thật đến vậy khiến em cuốn vào câu chuyện của anh luôn, và em thấy bản thân em trong đó, thực tế và rất đời anh ạ. Tết này chị HARI WON cũng vừa ra 1 bài hát tâm trạng với Vương Anh Tú nữa, và giờ a thì cũng ra sản phẩm mới siêu hay y như Phần 3 Bố Già, tết năm nay anh chị lên top trending hết rồi nha, chúc mừng anh chị nha !",4
,
"Hay quá tuyệt vời ạ, đón xem tập haii thôi",4
,
,
,
,
,
,
,
,
,
,
,
,
,
Chúc ANH LUÔN THÀNH CÔNG TRONG NHỮNG SẢN PHẨM CỦA MÌNH ' PHIM HAY LẮM,5
,
Quá xuất sắc anh ơi.,5
,
,
,
Quá hay quá đỉnh xem 5 lần vẫn thích xem nữa :)),5
,
,
,
,
,
,
,
,
"Hay ở chỗ diễn luôn tuồng 1 đoạn rất dài.. mọi người rất chỉnh chu, hài rất chân thật, rất đời. Thích quá thích!!!",4
hay quá hay nha bố già,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Đang yêu quá ah hay quá ah,4
"Chời ời tuyệt vời quá chú Xìn ơiii, xem phim hài của chú cùng sự góp mặt của dàn diễn viên với diễn xuất đỉnh mà con cười nắc nẻ á...",4
,
,
"Nội dung không có gì mới, tình tiết bình thường.Thoại dài nhưng không sâu sắc.Mình vẫn đánh giá Bố Già nội dung hay hơn, cách kể chuyện nó hợp lý.Hy vọng sẽ cải thiện.",2
,
Phim hay. Tắt phim rồi mà vẫn còn cười 🤣. Cảm ơn Trấn Thành và ê kíp quay phim. ❤️,4
Tuyệt vời quá ạ,4
